S0|L8L8L8L8,S0|L8LXLXLX,S0|L8L7L7L7,S0|L7L7L7L7,S0|L7LXLXLX,S0|L8L8L8LX,S0|L9L9L9L9,S0|L9L9L9L10,S0|L10L10L10L10,S0|L10L10L10L9,S0|L9L9LXLX,S0|L8L7L8L8,S0|L8L9L9L9,S0|L9L8L8L8,S0|L7L7L8L8,S0|L10L10L9L9,S0|L9L9L9LX,S0|L8L8L7L7,S0|L7L7L7L8,S0|L9LXLXLX,S0|L9L9L8L8,S0|L8L8LXLX,S0|L8L8L9L9,S0|L7L7L6L6,S0|L6L6L6L6,S0|L6L7L7L7,S0|L8L8L8L9,S0|L9L8L8LX,S0|L9L9L9L8,S0|L9L9L10L10
S1|L14L14L14L14,S1|L14LXLXLX,S1|L14L14L14L15,S1|L15L15L15L15,S1|L15L15L15LX,S1|L15L14L15L14,S1|L14L15L15L15,S1|L15L15LXLX,S1|L15L15L15L14,S1|L15LXLXLX,S1|L15L15L14L14,S1|L14L14L15L15,S1|L15L14L14L14,S1|L14L14LXLX,S1|L14L14L14LX,S1|L16L16L17L17,S1|L17L17L17L17,S1|L17LXLXLX,S1|L14L15L14L15,S1|L18L17L17L17,S1|L17L16L16L16,S1|L16L16L16L16,S1|L16LXLXLX,S1|L19L19L19L19,S1|L19L18L18L18,S1|L18L18L18L18,S1|L16L17L17L17,S1|L17L17L18L18,S1|L18L18L18L19,S1|L19L19L18L18,S1|L18L18L18L17,S1|L17L17LXLX,S1|L16L16L16LX,S1|L19L18L18L17,S1|L17L18L18L18,S1|L18L19L19L19,S1|L19LXLXLX,S1|L16L15L15L15,S1|L15L15L15L16,S1|L17L17L16L16,S1|L16L16L15L15,S1|L17L17L17L16,S1|L15L16L16L16,S1|L19L19L18L17,S1|L14L15L15L14,S1|L16L16L16L15,S1|L17L17L17L18,S1|L18L17L17L16,S1|L19L19L19L18,S1|L18L18L19LX,S1|L16L16L16L17,S1|L18L18LXLX,S1|L19L19LXLX,S1|L16L16LXLX,S1|L16L15LXLX,S1|L18L19L18L18,S1|L18L18L17L17,S1|L18L18L19L19,S1|L18LXLXLX,S1|L18L18L17L18,S1|L19L19L19LX,S1|L17L16L17L17,S1|L17L18L17L18,S1|L18L18L18LX
S2|L14L14L14L14,S2|L14LXLXLX,S2|L14L14L14LX,S2|L15L14L14L14,S2|L14L14LXLX,S2|L14L14L15L15,S2|L15LXLXLX,S2|L14L14L14L15,S2|L15L15L15L15,S2|L17L17L17L17,S2|L17L17L18L18,S2|L18L18L18L19,S2|L19L19L19L19,S2|L19L18L17L16,S2|L16LXLXLX,S2|L19L18L17L17,S2|L17L16L16L16,S2|L16L16L16L16,S2|L16L16L15L15,S2|L15L15L16L16,S2|L18L18L18L18,S2|L18L17L17L17,S2|L16L16L16L15,S2|L15L15L15L16,S2|L16L16L16L17,S2|L17L18L18L18,S2|L19L18L18L18,S2|L17L17LXLX,S2|L16L15L15L15,S2|L15L16L16LX,S2|L18L18L19L19,S2|L18LXLXLX,S2|L15L15L15LX,S2|L17L17L17L16,S2|L15L15L14L14,S2|L14L15L15LX,S2|L15L15L15L14,S2|L19L18L18L17,S2|L17L17L16L16,S2|L19L19L18L18,S2|L14L15L15L15,S2|L15L16L16L16,S2|L17L17L17L18,S2|L18L19L19L19,S2|L18L18L17L17,S2|L19L19L19LX,S2|L19L18LXLX,S2|L16L16L16LX,S2|L18L18LXLX,S2|L15L15LXLX,S2|L16L17L16L16,S2|L16L16LXLX,S2|L18L18L18L17,S2|L19LXLXLX,S2|L19L19LXLX,S2|L14L15LXLX,S2|L16L16L17L17,S2|L17L16L16L15,S2|L17LXLXLX,S2|L16L17L17L17,S2|L19L19L18L17,S2|L19L19L19L18,S2|L18L19L18L19
S3|L17L17L17L17,S3|L17L16L16L16,S3|L16L16L16L16,S3|L16L16L15L15,S3|L15L15L15L15,S3|L15L15L16L16,S3|L16LXLXLX,S3|L19L19L19L19,S3|L19L19L18L18,S3|L18L17L17L16,S3|L17L17L16L16,S3|L15L15L15L16,S3|L16L16L16L17,S3|L17L17L17L18,S3|L18L18L18L18,S3|L18L19L19L19,S3|L19L19L19LX,S3|L18L18L17L17,S3|L16L15L15L15,S3|L15L15L15L14,S3|L14L14L14L14,S3|L14L14L14L15,S3|L15L16L16L16,S3|L16L16L16LX,S3|L16L16L17L17,S3|L18L17L17L17,S3|L17L17L18L18,S3|L18L18LXLX,S3|L15L15L14L14,S3|L14L15L15L15,S3|L16L17L17L17,S3|L18L18L18L17,S3|L17LXLXLX,S3|L18L18L19L18,S3|L17L17L17L16,S3|L17L18L18L18,S3|L17L16L16LX,S3|L19LXLXLX,S3|L15L15LXLX,S3|L15L14L14L14,S3|L16L16LXLX,S3|L16L16L16L15,S3|L16L16L17L18,S3|L18L18L17LX,S3|L17L17LXLX,S3|L17L17L17LX,S3|L18L18L19L19,S3|L17L17L18LX,S3|L17L16L17L16,S3|L19L18L18L18,S3|L16L17L17LX,S3|L16L17L17L18,S3|L16L17L16L16,S3|L18L19L18L19,S3|L19L19L19L18,S3|L15LXLXLX,S3|L14L14L15L15,S3|L18L18L18LX,S3|L16L17LXLX,S3|L17L17L16LX,S3|L15L16L16L17,S3|L17L18L18L19
S4|L10L10L10L10,S4|L10LXLXLX,S4|L10L10L10LX,S4|L10L11L11L11,S4|L11L11L11L11,S4|L11L11L11L10,S4|L10L11L10L10,S4|L11L11LXLX,S4|L11L10L10L10,S4|L10L10L11L11,S4|L11L11L11LX,S4|L11LXLXLX,S4|L10L10LXLX,S4|L11L11L10L10,S4|L11L10L11L10,S4|L10L10L10L11
S5|L14L14L14L14,S5|L14L13L13L13,S5|L13L13L13L13,S5|L13L13L14L14,S5|L14L15L15L15,S5|L15L14L14L14,S5|L14L14L14L13,S5|L13LXLXLX,S5|L15L15L15L15,S5|L15LXLXLX,S5|L15L14L14L13,S5|L13L13L12L12,S5|L12L12L12L12,S5|L12L13L13L14,S5|L15L15L14L14,S5|L14L14L14LX,S5|L14L14L13L13,S5|L14L14L15L14,S5|L13L14L14L14,S5|L14L13L14L14,S5|L14L14LXLX,S5|L13L12L12L12,S5|L14LXLXLX,S5|L13L13L14L13,S5|L12L12L12L13,S5|L13L13L13L14,S5|L14L15L15L14,S5|L14L14L13L14,S5|L12L12L13L13,S5|L13L14L14L15,S5|L15L15L15L14,S5|L14L14L14L15,S5|L14L14L15L15,S5|L14L13L13L14,S5|L12L11L11L11,S5|L11L11L11L11,S5|L11L11L12L12,S5|L13L13L13LX,S5|L13L14L14LX,S5|L13L13L13L12,S5|L12L13L13L13,S5|L13L13LXLX,S5|L14L13L13LX
S6|L14L14L13L13,S6|L13L13L13L13,S6|L13L13L13L14,S6|L14L14L14L14,S6|L13L13L14L14,S6|L14L15L15L15,S6|L15L16L16L16,S6|L16L16L16L16,S6|L16L16L15L15,S6|L15L15L15L15,S6|L15LXLXLX,S6|L15L14L14L13,S6|L13L12L13L13,S6|L14L13L14L14,S6|L14L13L13L13,S6|L13L14L14L15,S6|L16L15L15L14,S6|L14L13L13L14,S6|L14L14L15L16,S6|L16L16L16LX,S6|L15L15L15L14,S6|L13L13L12L12,S6|L12L13L13L13,S6|L14L14L14L15,S6|L15L15L15LX,S6|L15L15L15L16,S6|L16L15L15L15,S6|L16L16L17L17,S6|L17L17L17L17,S6|L17L17L16L16,S6|L16L16LXLX,S6|L16L16L16L15,S6|L15L15L14L14,S6|L14LXLXLX,S6|L15L14L14L14,S6|L15L15L16L16,S6|L16L17L17L17,S6|L17L16L16L16,S6|L14L14L14L13,S6|L14L14L15L15,S6|L13L14L14L14,S6|L16L16L16L17,S6|L17LXLXLX,S6|L15L14L13L13,S6|L13L12L12L12,S6|L12L12L12L13,S6|L17L17L16L17,S6|L15L15L16L15,S6|L17L17L17L16,S6|L16LXLXLX,S6|L12L12L12L11,S6|L11L11L11L11,S6|L11L11L12L12,S6|L12L13L13L14,S6|L14L15L15L16,S6|L15L15LXLX,S6|L12L12L12L12,S6|L11L12L12L12,S6|L12L12L11L11,S6|L11L11L11L12,S6|L15L16L16L17,S6|L12L11L11L11,S6|L13L13L14L15,S6|L13L13L13L12,S6|L11L5L11L11,S6|L16L16L15L14,S6|L11LXLXLX,S6|L12L12L13L13,S6|L13L14L15L15,S6|L15L16L16LX,S6|L15L15L16LX,S6|L16L16L17L16,S6|L17L17LXLX,S6|L13L13L14LX,S6|L15L15L14L13,S6|L14L15L16L16,S6|L11L11L12L11,S6|L12L12L13L14,S6|L16L17L18LX,S6|L13L12L0L5,S6|L5L5L11L11,S6|L11L6L6L6,S6|L6L6L6L6,S6|L6L11L11L11,S6|L6L6L11L11,S6|L11L6L6L7,S6|L7L11L11L11,S6|L11L6L7L7,S6|L7L6L6L6,S6|L11L12L12LX,S6|L11L12L12L13,S6|L11L12LXLX,S6|L11L11L11L3,S6|L3L4L5L5,S6|L5L4L5L5,S6|L5L5L4L4,S6|L4L4L4L4,S6|L4L4L3L3,S6|L3L3L3L3,S6|L3L0L11L11,S6|L13L13L13LX,S6|L12L5L6L6,S6|L6L7L7L7,S6|L7L7L7L7,S6|L12L0L5L6,S6|L6L6L6L7,S6|L7L7L7L10,S6|L10L11L11L11,S6|L3L6L6L7,S6|L14L14L14LX,S6|L11L5L5L5,S6|L5L11L11L11,S6|L11L0L4L5,S6|L5L5L5L5,S6|L12L12LXLX,S6|L12L12L0L11,S6|L11L6L6L11,S6|L11L11LXLX,S6|L11L11L11L5,S6|L5L5L6L6,S6|L11L11L11L2,S6|L2L4L4L4,S6|L4L4L11L11,S6|L11L11L6L6,S6|L12L12L12L0,S6|L0LXLXLX,S6|L11L4L4L11,S6|L11L11L11L0,S6|L0L5L5L6,S6|L11L11L11L6,S6|L6L6L7L6,S6|L11L0L5L6,S6|L11L11L4L5,S6|L5L6L6L6,S6|L13L13LXLX,S6|L0L4L6L6,S6|L2L4L11L11,S6|L12L12L7L7,S6|L7L7L7L11,S6|L14L15LXLX,S6|L16L15L15LX,S6|L17L16L17L17,S6|L17L18L18L18,S6|L18L18L18L18,S6|L18L18L17L17,S6|L18L17L17L17,S6|L17L17L16LX,S6|L17L17L17L18
S7|L19L16L15L15,S7|L15L15L15L16,S7|L16L16L16L15,S7|L15L15L15L15,S7|L15L16L16L16,S7|L15L15L16L16,S7|L16L17L17L17,S7|L17L17L17L17,S7|L17LXLXLX,S7|L17L16L16L15,S7|L15L15L14L14,S7|L14L14L14L15,S7|L16L15L15L12,S7|L12L15L14L15,S7|L16L16L16L16,S7|L16L17L19L19,S7|L19LXLXLX,S7|L15L15L15L14,S7|L14L13L15L15,S7|L16L16L16L17,S7|L17L17L16L16,S7|L17L17L18L18,S7|L18L17L17LX,S7|L18L18L17L17,S7|L17L15L15L15,S7|L15L14L14L14,S7|L14L16L15L16,S7|L16L16L16L14,S7|L14L14L14L14,S7|L14L14L15L15,S7|L16L16L16L18,S7|L18L19L18L18,S7|L18L18L17LX,S7|L18L19L19L19,S7|L19L19L19L19,S7|L19L19L18L18,S7|L18L18L18L18,S7|L17L17L17L18,S7|L18L18L19L18,S7|L18L17L17L17,S7|L18L18LXLX,S7|L19L18L17L17,S7|L17L16L15L14,S7|L15L15L16L15,S7|L16LXLXLX,S7|L17L17L16L17,S7|L15L18L16L16,S7|L16L16L15L15,S7|L17L18L18L18,S7|L18L18L18L17,S7|L18LXLXLX,S7|L17L18L19L18,S7|L16L15L15L15,S7|L14L15L15L16,S7|L16L17L15L15,S7|L17L17L17L16,S7|L17L17L17LX,S7|L17L16L16L16,S7|L16L16L17L17,S7|L18L18L19L19,S7|L19L19L19L18,S7|L18L18L18LX,S7|L17L17L15L14,S7|L15L14L13L13,S7|L13L13L13L13,S7|L13L13L13L14,S7|L15L16L15L15,S7|L16L17L18L19,S7|L16L15L15L14,S7|L14L14L13L14,S7|L14L15L15L15,S7|L16L15L15L16,S7|L16L17L17L18,S7|L18L18L18L19,S7|L19L18L17L16,S7|L16L17LXLX,S7|L15L15L16L17,S7|L17L17L18L19,S7|L19L17L17L15,S7|L14L16L16L17,S7|L17L17LXLX,S7|L19L18LXLX,S7|L19L18L18L18,S7|L16L16L17L18,S7|L17L16L16LX,S7|L18L18L17L18,S7|L18L17L16L16,S7|L16L17L19LX,S7|L15LXLXLX,S7|L18L17L17L18,S7|L17L18L18L17,S7|L18L19L17L15,S7|L19L19L17L17,S7|L17L17L18L17,S7|L18L18L14L15,S7|L15L13L16L16,S7|L18L12L15L15,S7|L16L16L16LX,S7|L18L18L16L16,S7|L16L15L14L14,S7|L14L15L16L16,S7|L15L16L16L17,S7|L18L17L18L18,S7|L18L17L16L15,S7|L16L16LXLX,S7|L14L14L17L17,S7|L15L14L14L13,S7|L13L14L14L15,S7|L16L17L17L16,S7|L15L16L16L15,S7|L15L15L14L15,S7|L15L14L14L15,S7|L18L18L16L15,S7|L14L13L13L13,S7|L13L14L13L13,S7|L14L14L14L13,S7|L13L13L14L14,S7|L14LXLXLX,S7|L18L14L14L14,S7|L16L16L15L16,S7|L15L17L16L16,S7|L15L14L15L16,S7|L16L17L18L18,S7|L18L15L15L14,S7|L14L13L13L14,S7|L17L17L19L19,S7|L19L18L18L19,S7|L16L16L14L15,S7|L15L16L17LX,S7|L15L15L16L14,S7|L15L16L17L18,S7|L18L19L17L17,S7|L14L13L14L14,S7|L14L14L13L13,S7|L13L14L14L14,S7|L15L13L13L15,S7|L15L14L15L13,S7|L15L16L17L17,S7|L17L18L17LX,S7|L15L16L16L14,S7|L14L16L17L18,S7|L14L15L14L15,S7|L15L16L16L18,S7|L18L14L15L15,S7|L15L13L14L14,S7|L17L16L16L17,S7|L15L16L17L15,S7|L15L15L15LX,S7|L14L14L15L14,S7|L14L15L14L14,S7|L14L14L15L16,S7|L13L13L12L13,S7|L14L15LXLX,S7|L13L14L15L15,S7|L16L14L14L15,S7|L17L17L14L15,S7|L16L12L15L15,S7|L16L16L15L14,S7|L13L15L15L16,S7|L14L16L17L17,S7|L13L13L15L15,S7|L15L14L16L16,S7|L17L17L17L15,S7|L18L15L15L15,S7|L13L13L13L12,S7|L12L13L13L13,S7|L13L12L15L15,S7|L15L16L15L16,S7|L13L13L14L13,S7|L13L13L12L14,S7|L13L13LXLX,S7|L17L17L14L14,S7|L14L13L14L15,S7|L18L18L19L16,S7|L13L13L12L12,S7|L12L12L14L14,S7|L14L15L16L18,S7|L19L19L15L15,S7|L14L15L16L17,S7|L17L18L19L19,S7|L19L17L17L18,S7|L15L13L13L13,S7|L14L14L15L13,S7|L13L16L16L17,S7|L17L19L19L17,S7|L16L15L16L17,S7|L18L19L14L14,S7|L12L14L14L15,S7|L15L16L19L18,S7|L18L17L17L16,S7|L16L15LXLX,S7|L13L12L12L12,S7|L12L12L13L13,S7|L14L13L13L12,S7|L12L12L12L12,S7|L17L18L17L17,S7|L15L17L18L18,S7|L19L15L14L14,S7|L13L13L14L15,S7|L15L16LXLX,S7|L14L15L15L14,S7|L16L17L16L17,S7|L17L19L18L18,S7|L18L19L19L17,S7|L18L17L18L17,S7|L17L16L17L17,S7|L18L19L19LX,S7|L19L18L19L18,S7|L18L18L19L17,S7|L19L18L18L17,S7|L17L17L17L19,S7|L19L19L19LX,S7|L19L19LXLX,S7|L19L19L18L19,S7|L16L15L16L16,S7|L16L14L14L13,S7|L12L14L12L13,S7|L14L15L15LX
S8|L4L4L4L4,S8|L4L4L3L3,S8|L3L3L3L3,S8|L3L2L2L2,S8|L2L2L0L0,S8|L0L1L2L2,S8|L2L2L2L2,S8|L2LXLXLX,S8|L0L0L0L0,S8|L0L0L2L1,S8|L1L2L2L3,S8|L3L3L4L4,S8|L4L4L4L3,S8|L3L3L3L4,S8|L3LXLXLX,S8|L5L5L5L5,S8|L5L5L4L4,S8|L3L2L2L0,S8|L0L1L1L2,S8|L2L3L3L4,S8|L4L5L5L5,S8|L5L5L5LX,S8|L6L6L6L6,S8|L6L6L6L5,S8|L5L5L5L4,S8|L4L3L3L3,S8|L3L0L2L1,S8|L1L0L0L2,S8|L4L4L5L4,S8|L7L7L7L8,S8|L8L8L8L8,S8|L8L8LXLX,S8|L3L3L2L0,S8|L0L2L2L2,S8|L2L2L2L3,S8|L4LXLXLX,S8|L0L4L4L4,S8|L5L5L6L6,S8|L5LXLXLX,S8|L3L3L3L2,S8|L2L2L1L0,S8|L2L2L3L3,S8|L2L1L1L0,S8|L0L2L2L3,S8|L3L4L4L4,S8|L4L4L4LX,S8|L7L7L7L7,S8|L7L7L7LX,S8|L10L10L10L10,S8|L10LXLXLX,S8|L11L11L11L11,S8|L11L11L11L8,S8|L8LXLXLX,S8|L6L6L5L5,S8|L5L4L4L4,S8|L4L3L3L2,S8|L2L0L1L2,S8|L2L2L3L4,S8|L4L4L4L5,S8|L5L5LXLX,S8|L0L3L4L4,S8|L4L3L3LX,S8|L3L3L4L10,S8|L10L0L10L10,S8|L10L10L4L5,S8|L10L10LXLX,S8|L0L2L3L4,S8|L4L4LXLX,S8|L2L1L3L3,S8|L3L2L0L0,S8|L2L3L3L3,S8|L3L4L3L4,S8|L4L10L0L4,S8|L7L7L11L11,S8|L11L11L7L7,S8|L7L7LXLX,S8|L0L1L2L3,S8|L4L3L4LX,S8|L8L8L7L7,S8|L7LXLXLX,S8|L10L11L11L11,S8|L11L0L4L5,S8|L5L6L6L6,S8|L6L5L5L5,S8|L10L10L10LX,S8|L0L3L3L4,S8|L5L4L5L5,S8|L11LXLXLX,S8|L3L2L2L1,S8|L1L1L0L0,S8|L0L0L1L3,S8|L11L11L6L6,S8|L6LXLXLX,S8|L7L7L7L6,S8|L2L2L2L1,S8|L1L2L1L1,S8|L1L1L1L0,S8|L0L0L0L2,S8|L2L2L1L2,S8|L0L0L0L1,S8|L1L1L2L3,S8|L0L0L2L2,S8|L6L6L7L7,S8|L7L7L6L6,S8|L4L4L3L4,S8|L0L0L1L2,S8|L3L3L3LX,S8|L0L0L1L1,S8|L1L2L3L3,S8|L3L3L4LX,S8|L2L3L2L2,S8|L2L2L1L1,S8|L1L0L0L0,S8|L1L1L1L1,S8|L4L3L4L4,S8|L3L3L2L2,S8|L0L0L0LX,S8|L0L3L4L5,S8|L5L5L5L6,S8|L6L6LXLX,S8|L2L2L0L2,S8|L4L4L5L5,S8|L3L4L3L3,S8|L0L0LXLX,S8|L5L5L6LX,S8|L7L7L11LX,S8|L6L7L7L7,S8|L6L6L6L7,S8|L10L10L10L11,S8|L11L11L5L5,S8|L5L11LXLX,S8|L6L7L7L11,S8|L6L7L6L6,S8|L6L11L6L6,S8|L10L10L10L6,S8|L6L10L6L6,S8|L11L8L8L8,S8|L10L10L10L7,S8|L7L10L6L7,S8|L0LXLXLX,S8|L2L1L0L2,S8|L1L3L4L4,S8|L2L3L4L4,S8|L2L1L2L2,S8|L2L2L2L0,S8|L0L0L3L3,S8|L4L3L4L3,S8|L0L0L2L3,S8|L3L3L2L3,S8|L2L0L2L2,S8|L2L1L1L1,S8|L2L2LXLX,S8|L0L1L3L3,S8|L5L4L4LX,S8|L3L3L2L1,S8|L1L0L0L1,S8|L2L1L0L1,S8|L1L2L3LX,S8|L7L11L11L7,S8|L7L7L6L11,S8|L11L6L11L11,S8|L11L11L11L6,S8|L7L6L6L7,S8|L7L10L10L6,S8|L7L6L11L11,S8|L7L7L7L10,S8|L10L10L11L11,S8|L11L11L6L7,S8|L7L11L11L11,S8|L11L11L11L12,S8|L12L12L12L11,S8|L7L6L6L6,S8|L6L11L11L11,S8|L11L11LXLX,S8|L8L11L11L11,S8|L11L11L7L8,S8|L11L11L11L7,S8|L7L7L7L11,S8|L11L7L7L7,S8|L5L4L11L11,S8|L11L11L11L4,S8|L11L7L7L8,S8|L8L8L8L10,S8|L11L11L11LX,S8|L8L8L8L7,S8|L7L7L8L8,S8|L8L7L7L7
